Bereich,ID,Indikator,Raumbezug,Kennziffer,Name,Zeitbezug,Wert
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),012,Region mit Verstädterungsansätzen (Schleswig-Holstein),2009,2883.47
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),012,Region mit Verstädterungsansätzen (Schleswig-Holstein),2010,2937.41
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),012,Region mit Verstädterungsansätzen (Schleswig-Holstein),2011,3033.94
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),012,Region mit Verstädterungsansätzen (Schleswig-Holstein),2012,3068.53
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),012,Region mit Verstädterungsansätzen (Schleswig-Holstein),2013,3184.56
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),012,Region mit Verstädterungsansätzen (Schleswig-Holstein),2014,3222.09
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),012,Region mit Verstädterungsansätzen (Schleswig-Holstein),2015,3291.93
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),012,Region mit Verstädterungsansätzen (Schleswig-Holstein),2016,3339.14
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),012,Region mit Verstädterungsansätzen (Schleswig-Holstein),2017,3403.94
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),012,Region mit Verstädterungsansätzen (Schleswig-Holstein),2018,3509.04
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),012,Region mit Verstädterungsansätzen (Schleswig-Holstein),2019,3571.06
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),012,Region mit Verstädterungsansätzen (Schleswig-Holstein),2020,3589.07
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2000,2382.05
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2001,2468.75
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2002,2529.13
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2003,2574.82
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2004,2589.41
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2005,2573.32
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2006,2608.98
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2007,2659.66
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2008,2660.7
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2009,2632.11
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2010,2690.81
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2011,2755.45
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2012,2769.97
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2013,2841.1
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2014,2867.3
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2015,2925.77
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2016,2943.52
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2017,3008.0
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2018,3132.05
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2019,3176.94
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),013,Ländliche Region (Schleswig-Holstein),2020,3149.53
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2000,3198.26
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2001,3279.62
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2002,3322.3
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2003,3419.35
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2004,3456.41
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2005,3512.93
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2006,3549.39
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2007,3667.98
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2008,3763.84
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2009,3805.96
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2010,3888.93
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2011,3973.14
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2012,4032.6
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2013,4136.53
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2014,4277.76
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2015,4385.66
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2016,4505.97
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2017,4528.6
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2018,4622.65
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2019,4743.68
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),021,Städtische Region (Hamburg),2020,4630.23
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2000,2689.9
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2001,2745.44
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2002,2804.94
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2003,2859.54
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2004,2900.38
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2005,2919.54
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2006,3030.85
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2007,3057.71
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2008,3084.32
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2009,3049.57
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2010,3206.5
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2011,3327.44
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2012,3385.5
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2013,3538.99
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2014,3672.65
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2015,3762.83
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2016,3772.05
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2017,3844.0
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2018,4022.88
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2019,4104.87
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),031,Städtische Region (Niedersachsen),2020,4003.67
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2000,2557.98
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2001,2618.57
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2002,2661.69
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2003,2733.91
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2004,2768.78
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2005,2781.88
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2006,2889.41
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2007,2909.53
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2008,2963.86
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2009,2953.46
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2010,3032.04
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2011,3163.44
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2012,3265.99
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2013,3385.97
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2014,3523.94
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2015,3628.97
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2016,3671.35
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Siedlungsstruktureller Regionstyp (Bundesländer),032,Region mit Verstädterungsansätzen (Niedersachsen),2017,3708.01
