select,category,category_de,category_nl,name,name_de,algorithmus,description,statistical_basis,name_nl,source_de,source_id_de,source_nl,source_id_nl,gemeinden,kreise,zeitbezug_gemeinden,zeitbezug_kreise
,,Zentrale Orte Monitoring,,,hochfrequentierte ÖV-Haltestellen,Anzahl hochfrequentierter ÖV-Haltestellen,Anzahl der Haltestellen des öffentlichen Nahverkehrs insgesamt mit einem Mindestangebot von 28 Abfahrten an einem Werktag.,"HaCon Ingenieurgesellschaft mbH, Fahrplanabfrage Werktag / Stand: 2020",,Inkar,154050,,,X,,2020 - 2020,
,,Zentrale Orte Monitoring,,,hochfrequentierte Bahnhaltestellen,Anzahl hochfrequentierter Bahnhaltestellen,Anzahl der Bahnhaltestellen mit einem Mindestangebot von 28 Abfahrten im Bahnverkehr an einem Werktag,"HaCon Ingenieurgesellschaft mbH, Fahrplanabfrage Werktag / Stand: 2020",,Inkar,154060,,,X,,2020 - 2020,
,,Zentrale Orte Monitoring,,,hochfrequentierte Bushaltestellen,Anzahl hochfrequentierter Bushaltestellen,Anzahl der Bushaltestellen mit einem Mindestangebot von 28 Abfahrten im Busverkehr an einem Werktag,"HaCon Ingenieurgesellschaft mbH, Fahrplanabfrage Werktag / Stand: 2020",,Inkar,154070,,,X,,2020 - 2020,
,,Zentrale Orte Monitoring,,,hochfrequentierte U-/Strassenbahnhaltestellen,Anzahl hochfrequentierter U-/Strassenbahnhaltestellen,Anzahl der U- und Straßenbahnhaltestellen mit einem Mindestangebot von 28 Abfahrten im U- und Straßenbahnverkehr an einem Werktag,"HaCon Ingenieurgesellschaft mbH, Fahrplanabfrage Werktag / Stand: 2020",,Inkar,154080,,,X,,2020 - 2020,
,,Zentrale Orte Monitoring,,,ÖV-Abfahrten,Anzahl  Abfahrten an ÖV-Haltepunkte,Anzahl  der Abfahrten an ÖV-Haltepunktea an einem Werktag,"HaCon Ingenieurgesellschaft mbH, Fahrplanabfrage Werktag / Stand: 2020",,Inkar,154090,,,X,,2018 - 2020,
,,Zentrale Orte Monitoring,,,Bahn-Abfahrten,Anzahl  Bahn-Abfahrten an ÖV-Haltepunkten,Anzahl  der Abfahrten im Bahnverkehr an einem Werktag,"HaCon Ingenieurgesellschaft mbH, Fahrplanabfrage Werktag / Stand: 2020",,Inkar,154100,,,X,,2018 - 2020,
,,Zentrale Orte Monitoring,,,Bus-Abfahrten,Anzahl  Bus-Abfahrten an ÖV-Haltepunkten,Anzahl  der Abfahrten im Busverkehr an einem Werktag,"HaCon Ingenieurgesellschaft mbH, Fahrplanabfrage Werktag / Stand: 2020",,Inkar,154110,,,X,,2018 - 2020,
,,Zentrale Orte Monitoring,,,U-/Straßenbahn-Abfahrten,Anzahl  U-/Straßenbahn-Abfahrten an ÖV-Haltepunkten,Anzahl  der Abfahrten  im U- und Straßenbahnverkehr an einem Werktag,"HaCon Ingenieurgesellschaft mbH, Fahrplanabfrage Werktag / Stand: 2020",,Inkar,154120,,,X,,2018 - 2020,
,,Zentrale Orte Monitoring,,,Erreichbarkeit von IC-/EC-/ICE-Bahnhöfen,"Pkw-Fahrzeit zum nächsten Bahnhof mit IC-, EC- oder ICE-Halt in Minuten <Zeitpunkt>","'Es handelt sich um den flächengewichteten Durchschnittswert der Pkw-Fahrtzeiten zum IC-, EC- oder ICE-Haltepunkt. Bei den ausgewählten Bahnhöfen handelt es sich um alle IC-, EC- und ICE-Systemhalte der DB AG, selbst diejenigen in denen eine Bedienung nur durch einzelne Züge erfolgt. Die Erreichbarkeitsberechnungen des motorisierten Individualverkehrs basieren auf Routensuchen in einem Straßennetzmodell. Die Ermittlung der für Straßentypen zugrunde gelegten Pkw-Geschwindigkeiten erfolgt in Abhängigkeit von Ausbaustand sowie siedlungsstrukturellen und topographischen Gegebenheiten.",Erreichbarkeitsmodell des BBSR / Stand 2020!.  DB Bahn / Stand: Winterfahrplan2020/2021,,Inkar,154130,,,X,,2018 - 2021,
,,Zentrale Orte Monitoring,,,Erreichbarkeit Autobahnen,Pkw-Fahrzeit zur nächsten Autobahnanschlussstelle in Minuten,'Es handelt sich um den flächengewichteten Durchschnittswert der Pkw-Fahrtzeiten zur nächsten Bundesautobahnanschlussstelle. Die Erreichbarkeitsberechnungen des motorisierten Individualverkehrs basieren auf Routensuchen in einem Straßennetzmodell. Die Ermittlung der für Straßentypen zugrunde gelegten Pkw-Geschwindigkeiten erfolgt in Abhängigkeit von Ausbaustand sowie siedlungsstrukturellen und topographischen Gegebenheiten.,Erreichbarkeitsmodell des BBSR / Stand: 2020,,Inkar,154140,,,X,,2018 - 2021,
,,Zentrale Orte Monitoring,,,Erreichbarkeit Flughäfen,Pkw-Fahrzeit zum nächsten Hauptverkehrsflughafen inkl. Ausland in Minuten,Es handelt sich um den flächengewichteten Durchschnittswert der Pkw-Fahrtzeiten zum zeitnächsten Hauptverkehrsflughafen. Die Erreichbarkeitsberechnungen des motorisierten Individualverkehrs basieren auf Routensuchen in einem Straßennetzmodell. Die Ermittlung der für Straßentypen zugrunde gelegten Pkw-Geschwindigkeiten erfolgt in Abhängigkeit von Ausbaustand sowie siedlungsstrukturellen und topographischen Gegebenheiten.,"Erreichbarkeitsmodell des BBSR / Stand: 2020!. Hauptverkehrsflughäfen in Deutschland gemäß © Statistisches Bundesamt (Destatis), 2021, Fachserie 8, Reihe 6 Verkehr - Luftverkehr, Juli 2021",,Inkar,154150,,,X,,2018 - 2021,
,,Zentrale Orte Monitoring,,,Erreichbarkeit KV-Terminal,Lkw-Fahrzeit zum nächsten Terminal für den kombinierten Ladungsverkehr in Minuten,Es handelt sich um den flächengewichteten Durchschnittswert der Lkw-Fahrtzeiten zum zeitnächsten nächsten Terminal für den kombinierten Ladungsverkehr. Die Erreichbarkeitsberechnungen des motorisierten Individualverkehrs basieren auf Routensuchen in einem Straßennetzmodell. Die Ermittlung der für Straßentypen zugrunde gelegten Pkw-Geschwindigkeiten erfolgt in Abhängigkeit von Ausbaustand sowie siedlungsstrukturellen und topographischen Gegebenheiten.,"Erreichbarkeitsmodell des BBSR / Stand: 2020!. Intermodal Map , SGKV e. V. / Stand: 2020",,Inkar,154160,,,X,,2018 - 2021,
,,Zentrale Orte Monitoring,,,Erreichbarkeit von Mittelzentren,Pkw-Fahrzeit zum nächsten Mittel- oder Oberzentrum in Minuten,Es handelt sich um den flächengewichteten Durchschnittswert der Pkw-Fahrtzeiten zum zeitnächsten Oberzentrum oder Mittelzentrum. Die Erreichbarkeitsberechnungen des motorisierten Individualverkehrs basieren auf Routensuchen in einem Straßennetzmodell. Die Ermittlung der für Straßentypen zugrunde gelegten Pkw-Geschwindigkeiten erfolgt in Abhängigkeit von Ausbaustand sowie siedlungsstrukturellen und topographischen Gegebenheiten.,Erreichbarkeitsmodell des BBSR / Stand: 2020!. ,,Inkar,154170,,,X,,2018 - 2021,
,,Zentrale Orte Monitoring,,,Erreichbarkeit von Oberzentren,Pkw-Fahrzeit zum nächsten Oberzentrum in Minuten,Es handelt sich um den flächengewichteten Durchschnittswert der Pkw-Fahrtzeiten zum zeitnächsten Oberzentrum. Die Erreichbarkeitsberechnungen des motorisierten Individualverkehrs basieren auf Routensuchen in einem Straßennetzmodell. Die Ermittlung der für Straßentypen zugrunde gelegten Pkw-Geschwindigkeiten erfolgt in Abhängigkeit von Ausbaustand sowie siedlungsstrukturellen und topographischen Gegebenheiten.,Erreichbarkeitsmodell des BBSR / Stand: 2020,,Inkar,154180,,,X,,2018 - 2021,
,,Zentrale Orte Monitoring,,,Breitbandversorgung mit 16 Mbit/s in %,Haushalte mit Breitbandversorgung mit 16 Mbit/s <Zeitpunkt> /Haushalte <Zeipunkt> *100,"Der Indikator stellt den Anteil der Haushalte dar, die mit mindestens 16 Mibit/s Breitbandinternet aller Technologien versorgt werden können. Die Daten stammen aus einer Erhebung des TÜV Rheinland und sind nur für den Zeitbezug 2017 verfügbar.",TÜV Rheinland Consulting GmbH / Stand: 2017,,Inkar,154190,,,X,,2017 - 2017,
,,Zentrale Orte Monitoring,,,Breitbandversorgung mit 50 Mbit/s in %,Haushalte mit Breitbandversorgung mit 50 Mbit/s <Zeitpunkt> /Haushalte <Zeipunkt> *100,"Der Indikator stellt den Anteil der Haushalte dar, die mit mindestens 50 Mibit/s Breitbandinternet aller Technologien versorgt werden können. Die Daten stammen ab dem Jahr 2020 aus einer Erhebung von atene KOM im Auftrag des BMVI. Eine Vergleichbarkeit mit den Daten der Vorjahre, die durch den TÜV Rheinland erhoben wurden, ist daher nur eingeschränkt möglich.","TÜV Rheinland Consulting GmbH / Stand: 2017, BMVI / atene KOM / Stand: 2020",,Inkar,154200,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,Breitbandversorgung mit 100 Mbit/s in %,Haushalte mit Breitbandversorgung mit 100 Mbit/s <Zeitpunkt> /Haushalte <Zeipunkt> x 100,"Der Indikator stellt den Anteil der Haushalte dar, die mit mindestens 100 Mibit/s Breitbandinternet aller Technologien versorgt werden können. Die Daten stammen ab dem Jahr 2020 aus einer Erhebung von atene KOM im Auftrag des BMVI. Eine Vergleichbarkeit mit den Daten der Vorjahre, die durch den TÜV Rheinland erhoben wurden, ist daher nur eingeschränkt möglich.","TÜV Rheinland Consulting GmbH / Stand: 2017, BMVI / atene KOM / Stand: 2020",,Inkar,154210,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,Breitbandversorgung mit 1000 Mbit/s in %,Haushalte mit Breitbandversorgung mit 1000 Mbit/s <Zeitpunkt> /Haushalte <Zeipunkt> x 100,"Der Indikator stellt den Anteil der Haushalte dar, die mit mindestens 1000 Mibit/s Breitbandinternet aller Technologien versorgt werden können. Die Daten stammen ab dem Jahr 2020 aus einer Erhebung von atene KOM im Auftrag des BMVI.",BMVI / atene KOM / Stand: 2020,,Inkar,154220,,,X,,2020 - 2020,
,,Zentrale Orte Monitoring,,,Breitbandversorgung mit mind. 6 Mbit/s (4G-LTE) Mbit/s in %,Haushalte mit Breitbandversorgung mit 6 Mbit/s (4G-LTE) <Zeitpunkt> /Haushalte <Zeipunkt> x 100,"Der Indikator stellt den Anteil der Haushalte dar, die mit mindestens 6 Mibit/s Breitbandinternet der 4G-LTE Technologie versorgt werden können. Die Daten stammen ab dem Jahr 2020 aus einer Erhebung von atene KOM im Auftrag des BMVI.",BMVI / atene KOM / Stand: 2020,,Inkar,154230,,,X,,2020 - 2020,
,,Zentrale Orte Monitoring,,,Krankenhäuser insgesamt,Anzahl Krankenhäuser pro Gemeinde,"Es handelt sich um alle Krankenhäuser, die an die allgemeine medizinische Versorgung der Bevölkerung angebunden sind (ohne Hospize). Auch Rehabilitationskliniken und Fachkliniken sind in den Daten enthalten.",Krankenhausverzeichnis des Statistisches Bundesamtes (Destatis)!.  Krankenhaus-Report des Wissenschaftlichen Instituts der AOK (WIdO),,Inkar,155010,,,X,,2019 - 2019,
,,Zentrale Orte Monitoring,,,Krankenhäuser unter Grundversorgung,"Anzahl Krankenhäuser unter der Kategorie ""Grundversorgung""","Ziel ist es, die medizinische Versorgung der verschiedenen Krankenhäuser bundesweit einheitlich zu vergleichen. Da die Krankenhäuser unterschiedliche Leistungen und Spezialisierungen anbieten, werden sie hier in medizinische Versorgungsstufen eingestuft. In die Kategorie ""unter Grundversorgung"" fallen Krankenhäuser, die weder über eine Innere Medizin, noch über eine Allgemeine Chirurgie verfügen und somit die Kategorie Grundversorgung nicht erfüllen. Sie ergibt sich aus der Differenz der Krankenhäuser in den Versorgungsstufen zu der Gesamtanzahl der Krankenhäuser.  Die Einstufung wurde nach bundeseinheitlichen Kriterien in Anlehnung an das Bundesministerium für Gesundheit vorgenommen. Sie kann daher von der Einstufung der einzelnen Krankenhäuser in den Krankenhausplänen der Länder abweichen.",Krankenhausverzeichnis des Statistisches Bundesamtes (Destatis)!. Krankenhaus-Report des Wissenschaftlichen Instituts der AOK (WIdO),,Inkar,155020,,,X,,2019 - 2019,
,,Zentrale Orte Monitoring,,,Krankenhäuser mit Grundversorgung,"Anzahl Krankenhäuser der Kategorie ""Grundversorgung""","Ziel ist es, die medizinische Versorgung der verschiedenen Krankenhäuser bundesweit einheitlich zu vergleichen. Da die Krankenhäuser unterschiedliche Leistungen und Spezialisierungen anbieten, werden sie hier in medizinische Versorgungsstufen eingestuft. Krankenhäuser der Kategorie Grundversorgung verfügen mindestens über eine Station der Inneren Medizin und der Allgemeinen Chirurgie. Die Einstufung wurde nach bundeseinheitlichen Kriterien in Anlehnung an das Bundesministerium für Gesundheit vorgenommen. Sie kann daher von der Einstufung der einzelnen Krankenhäuser in den Krankenhausplänen der Länder abweichen.",Krankenhausverzeichnis des Statistisches Bundesamtes (Destatis)!. Krankenhaus-Report des Wissenschaftlichen Instituts der AOK (WIdO),,Inkar,155030,,,X,,2019 - 2019,
,,Zentrale Orte Monitoring,,,Krankenhäuser mit Regelversorgung,"Anzahl Krankenhäuser der Kategorie ""Regelversorgung""","Ziel ist es, die medizinische Versorgung der verschiedenen Krankenhäuser bundesweit einheitlich zu vergleichen. Da die Krankenhäuser unterschiedliche Leistungen und Spezialisierungen anbieten, werden sie hier in medizinische Versorgungsstufen eingestuft. Krankenhäuser der Regelversorgung erfüllen die Anforderungen an die Grundversorgung und verfügen darüber hinaus zusätzlich über eine Gynäkologie und Geburtshilfe sowie eine HNO-Station oder eine Augenheilkunde oder eine Orthopädie. Die Einstufung wurde nach bundeseinheitlichen Kriterien in Anlehnung an das Bundesministerium für Gesundheit vorgenommen. Sie kann daher von der Einstufung der einzelnen Krankenhäuser in den Krankenhausplänen der Länder abweichen.",Krankenhausverzeichnis des Statistisches Bundesamtes (Destatis)!. Krankenhaus-Report des Wissenschaftlichen Instituts der AOK (WIdO),,Inkar,155040,,,X,,2019 - 2019,
,,Zentrale Orte Monitoring,,,Krankenhäuser mit Schwerpunktversorgung,"Anzahl Krankenhäuser der Katgeorie ""Schwerpunktversorgung""","Ziel ist es, die medizinische Versorgung der verschiedenen Krankenhäuser bundesweit einheitlich zu vergleichen. Da die Krankenhäuser unterschiedliche Leistungen und Spezialisierungen anbieten, werden sie hier in medizinische Versorgungsstufen eingestuft. Krankenhäuser der Schwerpunktversorgung erfüllen die Anforderungen an die Regelversorgung und verfügen darüber hinaus zusätzlich über eine Pädiatrie und Neurologie. Die Einstufung wurde nach bundeseinheitlichen Kriterien in Anlehnung an das Bundesministerium für Gesundheit vorgenommen. Sie kann daher von der Einstufung der einzelnen Krankenhäuser in den Krankenhausplänen der Länder abweichen.",Krankenhausverzeichnis des Statistisches Bundesamtes (Destatis)!. Krankenhaus-Report des Wissenschaftlichen Instituts der AOK (WIdO),,Inkar,155050,,,X,,2019 - 2019,
,,Zentrale Orte Monitoring,,,Höchste Versorgungsstufe der Krankenhäuser,Aggregation auf alle innerhalb einer Gemeinde liegenden Stationen,"Die höchste medizinische Versorgungsstufe innerhalb einer Gemeinde umfasst alle innerhalb einer Gemeinde liegenden Stationen, unabhängig davon, in welchem Krankenhaus die Stationen integriert sind. So können sich ergänzende Angebote verschiedener Krankenhäuser eine höhere medizinische Versorgung sicherstellen, als ein einzelnes Haus. Die folgenden medizinischen Versorgungsstufen wurden je Gemeinde berechnet:- unter Grundversorgung (VS1): erfüllen nicht die Bedingung für Grundversorgung (VS 2)- Grundversorgung (VS2): mindestens eine Station der Inneren Medizin (z.B. Kardiologie) und Allgemeinen Chirurgie sowie Gemeinden mit einer Universitätsklinik- Regelversorgung (VS3): mindestens Grundversorgung, darüber hinaus eine Station der Gynäkologie (Frauenheilkunde) und Geburtshilfe sowie eine der folgenden Stationen: Hals-Nasen-Ohren-Heilkunde (HNO) oder Augenheilkunde oder Orthopädie sowie Gemeinden mit einer Universitätsklinik- Schwerpunktversorgung (VS4): mindestens Regelversorgung, darüber hinaus eine Station der Pädiatrie (Kinderheilkunde) und Neurologie sowie Gemeinden mit einer Universitätsklinik- Maximalversorgung (VS5): mindestens Schwerpunktversorgung, darüber hinaus eine Station der Nuklearmedizin sowie Gemeinden mit einer UniversitätsklinikIn den Ländern werden Krankenhäuser ebenfalls nach dem föderalen Prinzip anhand unterschiedlicher Kriterien durch die Krankenhausplanung in Versorgungsstufen eingestuft. Um die bundesweite Vergleichbarkeit der Daten zu ermöglichen, kann sich die durch das BBSR vorgenommene Einstufung von der Einstufung in den Ländern unterscheiden.Wichtig: Die Einstufung bezieht alle innerhalb einer Gemeinde liegenden Stationen in die Berechnung mit ein und kann daher Stationen in unterschiedlichen Krankenhäusern umfassen.Der Indikator wurde im Vergleich zum Datenstand 2017 einer Revision unterzogen und wird nur noch auf Gemeindeebene und für den aktuellen Zeitbezug, jedoch nicht mehr für vergangene Zeitbezüge angeboten. Für höhere räumliche Aggregationen kann der Indikator nicht valide ermittelt werden und wird deshalb nicht dargestellt.",Krankenhausverzeichnis des Statistisches Bundesamtes (Destatis)!. Krankenhaus-Report des Wissenschaftlichen Instituts der AOK (WIdO),,Inkar,155060,,,X,,2019 - 2019,
,,Zentrale Orte Monitoring,,,Krankenhausbetten,Anzahl Krankenhausbetten,Der Datensatz enthält Daten zu den aufgestellten Betten in den Krankenhäusern. Insbesondere große Krankenhäuser halten viele Betten vor.,Krankenhausverzeichnis des Statistisches Bundesamtes (Destatis)!. Krankenhaus-Report des Wissenschaftlichen Instituts der AOK (WIdO),,Inkar,155070,,,X,,2019 - 2019,
,,Zentrale Orte Monitoring,,,Krankenhausbetten je 1.000 Einwohner,Krankenhausbetten <Zeitpunkt> / E <Zeitpunkt> x 1000,Indikator für den Grad der medizinischen Versorgung in der Region. Er setzt sich zusammen aus der Zahl der Krankenhausbetten in Relation zur Einwohnerzahl.,Krankenhausverzeichnis des Statistisches Bundesamtes (Destatis)!. Krankenhaus-Report des Wissenschaftlichen Instituts der AOK (WIdO),,Inkar,155080,,,X,,2019 - 2019,
,,Zentrale Orte Monitoring,,,Apotheken,Anteil Einwohner mit max. 1km Luftliniendistanz zur nächsten Apotheke,Indikator zur fußläufigen Erreichbarkeit der nächsten Apotheke. Enthält die einwohnergewichtete Luftliniendistanzen und den Einwohneranteil im Nahbereich. Der Nahbereich ist mit max. 1000m Luftliniendistanz definiert. Als Datengrundlage dienen adressgenaue Standortdaten von Infrastruktureinrichtungen sowie ein Messpunktgitter mit kleinräumig geschätzten Einwohnerzahlen im Abstand von 100m. Bei der Luftlinienermittlung dienen Gewässerflächen des ATKIS Basis DLM als Barrieren. Brücken und Unterführungen (Straße) sind als Unterbrechungen der Barriere berücksichtigt. Die Luftlinien sind anhand der Einwohnerzahlen am Messpunktgitter auf Gemeinden und weitere Raumbezüge aggregiert (einwohnergewichtete Luftliniendistanz). Der Einwohneranteil im Nahbereich errechnet sich aus der Summe der Einwohnerzahlen im Messpunktgitter bei Distanzwerten bis max. 1000m im Verhältnis zur Gesamtbevölkerung der Gemeinde. Weitere Informationen siehe BBSR Analysen KOMPAKT 10/2015. Standortdaten sind teils lückenhaft. Nicht für Rankings oder kleinräumige Vergleiche geeignet.,"Nahversorgungsmodell des BBSR, Adressendiscount (2017), infas360 (kleinräumige Bevölkerungszahlen Stand 2016)",,Inkar,155100,,,X,,2021 - 2021,
